B3I08341C,计量经济学(全汉语),,,,,学院路校区,"马  杰◇[1-13周]星期三第3,4节,[1-13周]星期五第5,6节◇E207◇",核心专业类,必修,经济管理学院,3.0,1/109 对外:5/6
B3I08343C,财政学(全汉语),,,,,学院路校区,"白胜玲◇[1-7周]星期四第3,4节,[1-7周]星期一第5,6节◇(三)215◇",核心专业类,必修,经济管理学院,1.5,17/100 对外:14/15
B3I08357D,数据通讯与网络技术(全汉语),,,,,学院路校区,"王  强◇[1-17周]星期一第3,4节◇F103◇",核心专业类,必修,经济管理学院,2.0,6/30 对外:0/0
B3I08362D,系统工程与工业工程原理(全汉语),,,,,学院路校区,"邓修权◇[1-9周]星期三第1,2节,星期一第1,2节◇主北402◇",核心专业类,必修,经济管理学院,2.0,6/35 对外:0/0
B3I08363D,工作研究(全汉语),,,,,学院路校区,"王赫鑫◇[1-17周]星期三第3,4节◇F219◇",核心专业类,必修,经济管理学院,2.0,5/35 对外:0/0
B3I08368D,国际金融(全汉语),,,,,学院路校区,"蒋  虹◇[1-17周]星期二第3,4节◇(一)213◇",核心专业类,必修,经济管理学院,2.0,7/18 对外:0/0
B3I08373D,国际贸易实务(全汉语),,,,,学院路校区,"白胜玲◇[9-16周]星期四第3,4节,[9-16周]星期一第5,6节◇F213◇",核心专业类,必修,经济管理学院,2.0,4/15 对外:0/0
B3I08381D,MATLAB应用(全汉语),,,,,学院路校区,"罗开平◇[10-15周]星期一第11,12节,[10-15周]星期一第9,10节◇(一)209◇",核心专业类,必修,经济管理学院,1.5,3/70 对外:3/10
B3I09312A,拓扑学引论(全汉语),,,,,学院路校区,"严夺魁◇[1-17双周]星期二第1,2节,[1-17周]星期五第5,6节◇主M404◇",核心专业类,必修,数学与系统科学学院,3.0,12/85 对外:4/9
B3I103110,生物技术,,,,,学院路校区,"谢倍珍,付玉明◇[1-12单周]星期三第5,6节,[1-12周]星期二第3,4节◇主南305◇*付玉明◇[14-17周]星期五第1,2节,[14-17周]星期五第3,4节◇◇",核心专业类,必修,生物与医学工程学院,3.0,60/70 对外:0/0
B3I103120,免疫学(全汉语),,,,,学院路校区,"易宗春,桑  晨,刘美丽◇[1-17周]星期一第3,4节◇(一)307◇",核心专业类,必修,生物与医学工程学院,2.0,17/30 对外:0/0
